uuid,Void/Retire,Fully specified name:en,Description:en,Data class,Data type,Answers,Members,Same as mappings,Short name:en,Fully specified name:es,Short name:es,Fully specified name:fr,Short name:fr,Fully specified name:ht,Short name:ht,Absolute high,Critical high,Normal high,Absolue low,Critical low,Normal low,Units,Display precision,Allow decimals,Complex data handler
2950ccab-915e-4bce-9b5c-c4183b3ee5e9,,Which date was the specimen received in the lab for COVID-19 testing?,Describes the date when specimen was received in the lab for COVID-19 testing,Question,Date,,,,,,,,,,,,,,,,,,,,
d3469f27-5f94-4caa-a72c-9581ea6602f6,,Which date was the specimen sent to the lab for COVID-19 testing?,Describes the date when the specimen was sent to the lab for COVID-19 testing,Question,Date,,,,,,,,,,,,,,,,,,,,
94a6ae53-0c36-4889-b2b7-025e48542835,,Runny nose,Runny nose as a presenting symptom,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,
6e7d9cd7-8a0b-40ca-bf57-c4fc7510b09a,,Diarrhoea,Diarrhoea as a presenting symptom,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,
feb2a008-403c-480e-9d0e-f7100b370815,,Cough,Cough as a presenting symptom,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,
527de7c2-b4b6-4eda-9f18-45005255ed79,,Health laboratory worker,Health laboratory worker as an answer to question about occupation.,Misc,N/A,,,,,,,,,,,,,,,,,,,,
9a178649-6dc9-45a7-9591-e813637db0d2,,Works with animals,Works with animals as an answer to question about occupation.,Misc,N/A,,,,,,,,,,,,,,,,,,,,
c61a0bdb-d775-4fa2-882b-17f4f7538b30,,Health care worker,Health care worker as an answer to question about occupation.,Misc,N/A,,,,,,,,,,,,,,,,,,,,
d74a12b3-78f9-4a9b-abab-7da8458ca091,,What is the date of last follow up SARS Cov2 test?,Date of last follow up SARS Cov2 test,Question,Date,,,,,,,,,,,,,,,,,,,,
af7765ce-c958-44a1-af09-5a03f342c2e6,,What is the date of reporting COVID-19 diagnosis to the National Health Authority,Describes the date of reporting COVID-19 diagnosis to the National Health Authority,Question,Date,,,,,,,,,,,,,,,,,,,,
b79749c2-d178-4fec-9ca7-ec1aacb74f4b,,"In the 14 days prior to symptom onset (or positive test), has the case attended a wedding, funeral, market, mosque/church, football game or any other gathering with 10 or more people?","Description of whether the case attended a wedding, funeral, market, mosque/church, football game or any other gathering with 10 or more people in the 14 days prior to symptom onset (or positive test).",Question,Coded,,,,,,,,,,,,,,,,,,,,
1eeff102-2eb4-48c3-8c18-2cab5b13f706,,"In the 14 days prior to symptom onset (or positive test), has case had contact with a probable/suspected or confirmed case?",Description of whether case had contact with a probable/suspected or confirmed case in the 14 days prior to symptom onset (or positive test).,Question,Coded,,,,,,,,,,,,,,,,,,,,
89feed9c-1dd9-477a-ab1c-86f5f75f6762,,What is the last follow up SARS Cov2 test result?,Description of last follow up SARS Cov2 test result,Question,Coded,,,,,,,,,,,,,,,,,,,,
3f375e82-b002-498d-9aa4-9e791990878b,,"If the case was asymptomatic at time of specimen collection resulting in first laboratory confirmation, did the case develop any symptoms or signs at any time prior to discharge or death?",Description of whether the case was asymptomatic at time of specimen collection resulting in first laboratory confirmation or the case developed any symptoms or signs at any time prior to discharge or death,Question,Coded,,,,,,,,,,,,,,,,,,,,
f955d897-8855-4ad8-9431-8d35fd1909c7,,Was the COVID-19 patient admitted to Intensive care unit (ICU)?,Description of whether COVID-19 patient was admitted to Intensive care unit (ICU),Question,Coded,,,,,,,,,,,,,,,,,,,,
60a20cea-b880-4d76-a254-10966001bde1,,Was COVID-19 patient ventilated?,Description of whether COVID-19 patient was ventilated,Question,Coded,,,,,,,,,,,,,,,,,,,,
74559356-9a59-4eb5-881d-ddf6e5f426c1,,Was the patient taken to isolation?,Description of whether COVID-19 patient was taken to isolation?,Question,Coded,,,,,,,,,,,,,,,,,,,,
3f4ee14b-b4ab-4597-9fe9-406883b63d76,,What is the Diagnostic PCR result for COVID-19?,Description of Diagnostic PCR result for COVID-19,Question,Coded,,,,,,,,,,,,,,,,,,,,
cbcbb029-f11f-4437-9d53-1d0f0a170433,,What is the Rapid Antigen result for COVID-19?,Description of the result of a Rapid Antigen test for COVID-19,Question,Coded,,,,,,,,,,,,,,,,,,,,
510102a5-6b9e-4dfe-996f-11e214dbd144,,Was the specimen collected for lab testing,Describes whether specimen was collected for lab testing,Question,Boolean,,,,,,,,,,,,,,,,,,,,
6db09748-4d59-436c-a4ba-9ee70e22d0e0,,Referred as a treatment outcome,Referred as a treatment outcome,Misc,Text,,,,,,,,,,,,,,,,,,,,
468a714e-594f-4314-a421-33a171fc7dde,,Discharged as a treatment outcome,Discharged as a treatment outcome,Misc,Text,,,,,,,,,,,,,,,,,,,,
166477AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of second dose of CureVac CVnCoV,,Procedure,N/A,,,CIEL:166477,2nd CureVac CVnCoV,,,,,,,,,,,,,,,,
166475AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of CureVac CVnCoV,,Procedure,N/A,,,,,,,,,,,,,,,,,,,,
166393AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of second dose of Novavax,,Procedure,N/A,,,CIEL:166393,2nd Novavax,,,,,,,,,,,,,,,,
166391AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of Novavax,,Procedure,N/A,,,,,,,,,,,,,,,,,,,,
166387AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of Chumakov Center CoviVac,,Procedure,N/A,,,,,,,,,,,,,,,,,,,,
166385AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of Vector Institute EpiVacCorona,,Procedure,N/A,,,,,,,,,,,,,,,,,,,,
166381AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of CanSinoBIO Convidicea,,Procedure,N/A,,,,,,,,,,,,,,,,,,,,
166253AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of Sinopharm BBIBP-CorV,,Procedure,N/A,,,,,,,,,,,,,,,,,,,,
166251AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of first dose of Sinopharm BBIBP-CorV,,Procedure,N/A,,,,,,,,,,,,,,,,,,,,
166183AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Post-Acute Sequelae of SARS-CoV-2 infection (PASC),Persistence of symptoms > 12 weeks after onset of COVID-19,Diagnosis,N/A,,,,Long COVID,,,,,,,,,,,,,,,,
166153AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of second dose of Gamaleya Sputnik V,,Procedure,N/A,,,CIEL:166153,2nd Gamaleya Sputnik V,,,,,,,,,,,,,,,,
166151AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of Gamaleya Sputnik V,,Procedure,N/A,,,,,,,,,,,,,,,,,,,,
166149AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of first dose of Oxford University-AstraZeneca,,Procedure,N/A,,,,,,,,,,,,,,,,,,,,
166147AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of Pfizer-BioNTech,,Procedure,N/A,,,,,,,,,,,,,,,,,,,,
166145AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of second dose of Pfizer-BioNTech,,Procedure,N/A,,,CIEL:166145,2nd Pfizer-BioNTech,,,,,,,,,,,,,,,,
166143AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of first dose of Pfizer-BioNTech,,Procedure,N/A,,,,,,,,,,,,,,,,,,,,
166019AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Immunosuppressed,,Finding,Coded,,,SNOMED-CT:38013005,,,,,,,,,,,,,,,,,
165851AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Province,Generic field to capture the geographic location province,Question,Text,,,,,,,,,,,,,,,,,,,,
165833AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Visited health facility in past two weeks,,Question,Coded,,,,,,,,,,,,,,,,,,,,
165795AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,History of proper isolation procedure,,Finding,Coded,,,,,,,,,,,,,,,,,,,,
165657AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Country,,ConvSet,N/A,,,SNOMED-CT:223369002,,,,,,,,,,,,,,,,,
504796a1-fa47-40cd-ac90-eb40e2765df6,,What is the Country where COVID-19 diagnosis was made?,Refers to the Country where COVID-19 diagnosis was made.,Question,Coded,Country,,,,,,,,,,,,,,,,,,,
165655AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Country of employment,,Question,Coded,,,LOINC:80437-7,,,,,,,,,,,,,,,,,
165649AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Inconclusive,,Misc,N/A,,,CIEL:165649,,,,,,,,,,,,,,,,,
45932a53-eed8-40fb-a3a6-bfa6d8d8ba8a,,What is the test results?,Description of the test results,Question,Coded,Inconclusive;Negative,,,,,,,,,,,,,,,,,,,
165645AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,City visited (text),,Question,Text,,,LOINC:94653-3,,,,,,,,,,,,,,,,,
165643AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,History of extracorporeal membrane oxygenation (ECMO),,Finding,Coded,,,SNOMED-CT:67231000119106,,,,,,,,,,,,,,,,,
164422AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Laboratory name,,Question,Text,,,,,,,,,,,,,,,,,,,,
163724AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Date test completed,,Question,Datetime,,,,,,,Date ou le test a ete complete,,Dat tÃÂ¨s fin fÃÂ¨t,,,,,,,,,,,
163364AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Nasopharyngeal Swab,Swab collected from the posterior pharynx through the nose,Specimen,N/A,,,,,,,,,,,,,,,,,,,,
163362AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Oropharyngeal swab specimen,Swab collected from the throat (soft palate and/or tonsils),Specimen,N/A,,,,Throat swab,,,,,,,,,,,,,,,,
162868AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Sign/symptom end date,,Question,Date,,,CIEL:162868,,,,,,,,,,,,,,,,,
162604AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Country visited,Countries part of travel history,Question,Coded,,,LOINC:94651-7,,,,,,,,,,,,,,,,,
162086AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Specimen number,,Misc,Text,,,,,,,,,,,,,,,,,,,,
162078AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Date test ordered,,Question,Datetime,,,CIEL:162078,,,,,,,,,,,,,,,,,
161934AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Specimen sent to Lab,,Question,Coded,,,CIEL:161934;PIH:7818,,,,,,,,,,,,,,,,,
159951AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Specimen collection date,The date and time a specimen was collected from the patient.,Misc,Datetime,,,org.openmrs.module.mdrtb:SPUTUM COLLECTION DATE,specimen date,,,,,,,,,,,,,,,,
159465AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Student,Student as an answer to question about occupation.,Misc,N/A,,,,,,,,,ElÃÂ¨v,,,,,,,,,,,
295dd0ce-a242-4318-a240-255601c6d68f,,What is the occupation of COVID-19 client?,Description of COVID-19 client occupation,Question,Coded,Health care worker;Health laboratory worker;Other non-coded;Student;Works with animals,,,,,,,,,,,,,,,,,,,
158843AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Sore throat,,Diagnosis,N/A,,,3BT:10048507;ICPC2:R74;IMO-ProblemIT:89743;SNOMED-CT:267102003,,,,Maux de gorge,,,,,,,,,,,,,
156753AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,immunocompromised state,,Diagnosis,N/A,,,IMO-ProblemIT:802369;SNOMED-CT:370388006,,,,,,,,,,,,,,,,,
145270AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Chronic Nonspecific Lung Disease,,Diagnosis,N/A,,,IMO-ProblemIT:76407;SNOMED-CT:37180002,,neumopatÃÂ­a crÃÂ³nica inespecÃÂ­fica,,,,,,,,,,,,,,,
140237AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Fever with Chills,"An abnormal elevation of body temperature, usually as a result of a pathologic process.",Diagnosis,N/A,,,3BT:10049408;ICPC2:A03;IMO-ProblemIT:325040;SNOMED-CT:274640006,,fiebre con escalofrÃÂ­os,,,,,,,,,,,,,,,
133632AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Muscle pain,,Diagnosis,N/A,,,AMPATH:6034;IMO-ProblemIT:27371;SNOMED-CT:68962001,,mialgia,,Douleur musculaire,,doulÃÂ¨ nan misk,,,,,,,,,,,
166476AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of first dose of CureVac CVnCoV,,Procedure,N/A,,,,CureVac CVnCoV,,,,,,,,,,,,,,,,
166394AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of Sinopharm-Wuhan,,Procedure,N/A,,,,Sinopharm-Wuhan,,,,,,,,,,,,,,,,
166392AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of first dose of Novavax,,Procedure,N/A,,,,Novavax,,,,,,,,,,,,,,,,
166388AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of Bharat Biotech Covaxin,,Procedure,N/A,,,,Bharat Biotech Covaxin,,,,,,,,,,,,,,,,
166380AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of Sinovac CoronaVac,,Procedure,N/A,,,,Sinovac CoronaVac,,,,,,,,,,,,,,,,
166356AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of Janssen,,Procedure,N/A,,,,Janssen,,,,,,,,,,,,,,,,
166252AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of second dose of Sinopharm BBIBP-CorV,,Procedure,N/A,,,CIEL:166252,2nd  Sinopharm BBIBP-CorV,,,,,,,,,,,,,,,,
166200AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Country of diagnosis,,Question,Coded,,,,,,,,,,,,,,,,,,,,
166152AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of first dose of Gamaleya Sputnik V,,Procedure,N/A,,,,Gamaleya Sputnik V,,,,,,,,,,,,,,,,
166150AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of second dose of Oxford University-AstraZeneca,,Procedure,N/A,,,CIEL:166150,2nd Oxford University-AstraZeneca Covishield vaccine,,,,,,,,,,,,,,,,
166148AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of Oxford University-AstraZeneca,,Procedure,N/A,,,,Oxford University-AstraZeneca,,,,,,,,,,,,,,,,
166146AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of Moderna,,Procedure,N/A,,,,Moderna,,,,,,,,,,,,,,,,
166144AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of second dose of Moderna,,Procedure,N/A,,,CIEL:166144,2nd Moderna,,,,,,,,,,,,,,,,
166142AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intramuscular administration of first dose of Moderna,,Procedure,N/A,,,,1st Moderna,,,,,,,,,,,,,,,,
a31d1148-bbcc-4ad6-a015-8359d66bcfdc,,What COVID-19 vaccine was administered?,This is a description of the COVID-19 vaccines administered,Question,Coded,Intramuscular administration of Bharat Biotech Covaxin;Intramuscular administration of CanSinoBIO Convidicea;Intramuscular administration of Chumakov Center CoviVac;Intramuscular administration of first dose of CureVac CVnCoV;Intramuscular administration of first dose of Gamaleya Sputnik V;Intramuscular administration of first dose of Moderna;Intramuscular administration of first dose of Novavax;Intramuscular administration of first dose of Oxford University-AstraZeneca;Intramuscular administration of first dose of Pfizer-BioNTech;Intramuscular administration of first dose of Sinopharm BBIBP-CorV;Intramuscular administration of Janssen;Intramuscular administration of Sinopharm BBIBP-CorV;Intramuscular administration of Sinopharm-Wuhan;Intramuscular administration of Sinovac CoronaVac;Intramuscular administration of Vector Institute EpiVacCorona;Other vaccine manufacturer (1st dose),,,,,,,,,,,,,,,,,,,
166104AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Co-morbid condition (text),,Question,Text,,,,,,,ComorbiditÃÂ© (texte),,,,,,,,,,,,,
166020AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Comorbidity present,,Question,Coded,,,CIEL:166020,,,,,,,,,,,,,,,,,
165878AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Remdesivir,,Drug,N/A,,,RxNORM:2284718,,,,,,,,,,,,,,,,,
165872AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Tocilizumab,,Drug,N/A,,,RxNORM:612865;SNOMED-CT:777794005,,,,,,,,,,,,,,,,,
165870AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Patient condition resolved,,Finding,N/A,,,,,,,,,,,,,,,,,,,,
165852AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Respiratory specimen severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) antigen rapid diagnostic test,,Test,Coded,,,,SARS-COV-2 antigen rapid diagnostic test,,,,,,,,,,,,,,,,
165850AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Close contact with person with acute respiratory infection 14 days prior to developing symptoms,Has the patient had close contact with a person with acute respiratory infection in the 14 days prior to symptom onset,Question,Coded,,,,,,,,,,,,,,,,,,,,
165848AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Sequencing performed by confirming laboratory,,Question,Coded,,,,,,,,,,,,,,,,,,,,
165840AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Respiratory specimen severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) RNA detection by probe and target amplification method,,Test,Coded,,,,,,,,,,,,,,,,,,,,
069f6dfe-88c1-4a45-a894-0d99549c8718,,Description of COVID-19 test type,,Question,Coded,Respiratory specimen severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) antigen rapid diagnostic test;Respiratory specimen severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) RNA detection by probe and target amplification method,,,,,,,,,,,,,,,,,,,
165792AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Confirmed present,Status is proven,Misc,N/A,,,SNOMED-CT:410605003,,,,,,,,,,,,,,,,,
165656AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,History of recent travel in past 14 days,,Finding,Coded,,,,,,,,,,,,,,,,,,,,
165654AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,City where employed,,Question,Text,,,LOINC:80431-0,,,,,,,,,,,,,,,,,
165648AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Date/time of isolation,Date/time patient was isolated.,Question,Datetime,,,,,,,,,,,,,,,,,,,,
165646AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Chronic neurological or neuromuscular disease,,Finding,Coded,,,,,,,,,,,,,,,,,,,,
165616AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Administration of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) vaccine,,Procedure,N/A,,,IMO-ProcedureIT:1494811699;SNOMED-CT:840534001;SNOMED-UK:1240491000000103,,,,,,,,,,,,,,,,,
164829AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Name of ward,,Misc,Text,,,,,,,,,,,,,,,,,,,,
164359AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Reason for referral (text),Non coded / text reason for referral,Question,Text,,,,,,,,,,,,,,,,,,,,
163367AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Aspirate specimen,"Specimen obtained by aspiration , site unspecified",Specimen,N/A,,,,,,,,,,,,,,,,,,,,
163229AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Type of worker (text),,Question,Text,,,,,,,,,,,,,,,,,,,,
162863AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Probable,Qualifier value for certainty,Misc,N/A,,,,,,,,,,,,,,,,,,,,
162743AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Suspected,,Misc,N/A,,,SNOMED-CT:415684004,,,,,,,,,,,,,,,,,
165793AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Case classification,,Finding,Coded,Confirmed present;Probable;Suspected,,,Case status,,,,,,,,,,,,,,,,
161011AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Free text comment,,Misc,Text,,,CIEL:161011,,,,Texte libre commentaire,,KÃÂ²mantÃÂ¨ tÃÂ¨ks,,,,,,,,,,,
160034AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Died,,State,N/A,,,,,Muerte,,DÃÂ¨cÃÂ©dÃÂ©,,mouri,,,,,,,,,,,
a845f3e6-4432-4de4-9fff-37fa270b1a06,,What is the treatment outcome for COVID-19?,Description of COVID-19 treatment outcomes,Question,Coded,Died;Patient condition resolved;Post-Acute Sequelae of SARS-CoV-2 infection (PASC),,,,,,,,,,,,,,,,,,,
127777AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Red eye,,Diagnosis,N/A,,,IMO-ProblemIT:75075;PIH:3692;SNOMED-CT:75705005,,irritaciÃÂ³n del ojo,,,,,,,,,,,,,,,
156358AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,former cigarette smoker,,Diagnosis,N/A,,,IMO-ProblemIT:709842;SNOMED-CT:281018007,,,,,,,,,,,,,,,,,
155600AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,cigarette smoker,,Diagnosis,N/A,,,IMO-ProblemIT:709745;SNOMED-CT:65568007,,,,,,,,,,,,,,,,,
124628AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Tired,,Diagnosis,N/A,,,IMO-ProblemIT:301027;SNOMED-CT:224960004,,cansado,,,,,,,,,,,,,,,
139201AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,H/O: Liver Disease,,Diagnosis,N/A,,,IMO-ProblemIT:360531;SNOMED-CT:161535005,,antecedente de: enfermedad hepÃÂ¡tica,,,,,,,,,,,,,,,
0651869c-6e90-48d6-b25c-406270c76bee,,What are the known underlying conditions or comorbidity?,Describes known underlying conditions or comorbidity,Question,Coded,Cardiovascular disease;Chronic neurological or neuromuscular disease;Chronic Nonspecific Lung Disease;cigarette smoker;Diabetes;former cigarette smoker;H/O: Liver Disease;immunocompromised state;Malignancy;Other non-coded;Renal disease;Tuberculosis,,,,,,,,,,,,,,,,,,,
135589AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Loss of sense of smell,Loss of or impaired ability to smell. This may be caused by OLFACTORY NERVE DISEASES; PARANASAL SINUS DISEASES; viral RESPIRATORY TRACT INFECTIONS; CRANIOCEREBRAL TRAUMA; SMOKING; and other conditions.,Diagnosis,N/A,,,IMO-ProblemIT:328542;SNOMED-CT:44169009,,Ausencia del sentido del olfato,,Perte de l'odorat,,,,,,,,,,,,,
118876AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Alteration of consciousness,Organic mental disorders in which there is impairment of the ability to maintain awareness of self and environment and to respond to environmental stimuli. Dysfunction of the cerebral hemispheres or brain stem RETICULAR FORMATION may result in this condition.,Diagnosis,N/A,,,IMO-ProblemIT:380267;SNOMED-CT:3006004,,alteraciÃÂ³n de la consciencia,,AltÃÂ©ration de la conscience,,Modifikasyon nan konsyans,,,,,,,,,,,
75687AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Enoxaparin,,Drug,N/A,,,RxNORM:67108;SNOMED-CT:108984007,,,,,,,,,,,,,,,,,
74609AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Dexamethasone,,Drug,N/A,,,PIH:6850;RxNORM:3264;SNOMED-CT:7561000,,,,Dexamethasone,,DÃÂ¨ksamtason,,,,,,,,,,,
82453AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Prednisone,,Drug,N/A,,,AMPATH:491;RxNORM:8640;SNOMED-CT:10312003,,,,Prednisone,,Prednizonn,,,,,,,,,,,
79743AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Methylprednisolone,,Drug,N/A,,,RxNORM:6902;SNOMED-CT:27242001,,,,,,,,,,,,,,,,,
77413AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Heparin,,Drug,N/A,,,PIH:7879;RxNORM:5224;SNOMED-CT:84812008,,,,HÃÂ©parine non fractionnÃÂ©e,,Eparinn,,,,,,,,,,,
4ec427d6-5f42-402a-bd76-7b12bfb8b73e,,What medications are given for COVID-19 management?,Medications for COVID-19 management,Question,Coded,Dexamethasone;Enoxaparin;Heparin;Methylprednisolone;Other non-coded;Prednisone;Remdesivir;Tocilizumab,,,,,,,,,,,,,,,,,,,
1723AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Third trimester,The seven to nine month period of a pregnancy. Answer to timing questions for pregnancy.,Misc,N/A,,,SNOMED-CT:41587001,Third trimester,,,TroisiÃÂ¨me trimestre,,Twosiem Trimes,,,,,,,,,,,
1721AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,First trimester,The zero to three month period of a pregnancy. Answer to timing questions for pregnancy.,Misc,N/A,,,SNOMED-CT:255246003,First trimester,,,Premier trimestre,,Premye Trimes,,,,,,,,,,,
1641AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Discharge date-time,Date/Time of Discharge from Hospital or Clinic,Question,Datetime,,,AMPATH:1869;AMPATH:5071;PIH:3800;SNOMED-CT:442864001,Discharge date-time,,,Date/heure du dÃÂ©part,,,,,,,,,,,,,
1543AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Date of death,,Finding,Date,,,AMPATH:1570;PIH:1815;SNOMED-CT:399753006,,,,Date du dÃÂ©cÃÂ¨s,,Dat li mouri,,,,,,,,,,,
1537AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Health facility,,Misc,N/A,,,,,,,Centre mÃÂ©dical,,,,,,,,,,,,,
b720a26b-e9e5-4159-a4a2-29b4aba6598b,,What is the place where the case was investigated for COVID-19?,Describes the place where the case was investigated for COVID-19,Question,Coded,Health facility;Household;Mass testing;Other non-coded;Quarantine facility,,,,,,,,,,,,,,,,,,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Serum,Blood supernatent product after blood clots,Specimen,N/A,,,,,,,,,,,,,,,,,,,,
5272AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Pregnancy status,"Question on encounter form: ""Is the patient pregnant?",Question,Coded,,,AMPATH:44;AMPATH:5272;PIH:5272;PIH-Malawi:1755,,Estado de embarazo,,Enceinte,,Ansent koulye a,,,,,,,,,,,
5226AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Weakness,The condition or quality of being weak.,Symptom/Finding,N/A,,,AMPATH:5226;AMPATH:5543;IMO-ProblemIT:84828;SNOMED-CT:13791008,,,,Faiblesse,,feblÃÂ¨s,,,,,,,,,,,
5006AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Asymptomatic,General descriptive term.,Misc,N/A,,,AMPATH:5006;SNOMED-CT:84387000,,,,,,,,,,,,,,,,,
